game_id,patch,league,team1,team2,winner,team1_picks,team2_picks,team1_bans,team2_bans
11772-11772_game_2,15.04,LPL,Blue,Red,Blue,"['Varus', 'Xin Zhao', 'Rakan', 'Ryze', 'Gragas']","[""Kai'Sa"", 'Aurora', 'Jax', 'Alistar', 'Aatrox']","['Nocturne', 'Sylas', 'Ambessa', 'Nautilus', 'Gnar']","['Skarner', 'Rumble', 'Kalista', 'Galio', 'Orianna']"
LOLTMNT03_205340,15.04,LJL,Blue,Red,Red,"['Skarner', 'Aurora', 'Ezreal', 'Rakan', 'Olaf']","['Varus', 'Xin Zhao', 'Sion', 'Syndra', 'Zyra']","[""K'Sante"", 'Nocturne', 'Renekton', 'Neeko', 'Elise']","['Jayce', 'Rumble', 'Ambessa', 'Aatrox', 'Gwen']"
LOLTMNT06_107080,15.04,NLC,Blue,Red,Blue,"['Kalista', 'Nocturne', 'Orianna', 'Alistar', 'Jax']","['Varus', 'Pantheon', 'Ambessa', 'Nautilus', 'Ahri']","['Draven', 'Jayce', 'Vi', 'Lillia', 'Aurora']","['Poppy', 'Skarner', 'Rumble', 'Renata Glasc', 'Gnar']"
LOLTMNT03_205346,15.04,RL,Blue,Red,Blue,"['Azir', ""Kai'Sa"", 'Rell', 'Trundle', 'Renekton']","['Ezreal', 'Leona', 'Syndra', 'Skarner', 'Jayce']","['Ivern', 'Pantheon', 'Viktor', 'Viego', 'Wukong']","['Aurora', 'Maokai', 'Varus', ""K'Sante"", 'Yone']"
LOLTMNT03_204384,15.04,VCS,Blue,Red,Blue,"['Kalista', 'Udyr', 'Renata Glasc', 'Nocturne', 'Ryze']","[""K'Sante"", 'Varus', 'Karma', 'Maokai', 'Hwei']","['Poppy', 'Elise', 'Jayce', 'Xin Zhao', 'Ahri']","['Aurora', 'Lee Sin', 'Akali', 'Viego', 'Kindred']"
LOLTMNT03_204386,15.04,HLL,Blue,Red,Red,"['Varus', 'Wukong', 'Orianna', 'Renekton', 'Pyke']","['Maokai', 'Sivir', 'Lulu', 'Azir', 'Jayce']","['Aurora', 'Poppy', 'Rumble', 'LeBlanc', 'Akali']","['Taliyah', 'Vi', 'Skarner', 'Alistar', 'Ambessa']"
LOLTMNT06_106072,15.04,LFL2,Blue,Red,Blue,"['Varus', 'Karma', 'Xin Zhao', 'Akali', 'Leona']","['Maokai', 'Ezreal', 'Nautilus', 'Rumble', 'Tristana']","['Fiora', 'Corki', 'Braum', 'Azir', 'Jayce']","['Ivern', 'Ambessa', 'Kayn', 'Taliyah', 'Irelia']"
11772-11772_game_3,15.04,LPL,Blue,Red,Blue,"['Ambessa', 'Sylas', 'Lee Sin', 'Xayah', 'Rell']","['Ashe', 'Nocturne', 'Galio', 'Camille', 'Lulu']","['Sejuani', 'Azir', 'Renekton', 'Braum', 'Renata Glasc']","['Skarner', 'Rumble', 'Kalista', 'Ezreal', 'Corki']"
LOLTMNT03_204418,15.04,RL,Blue,Red,Red,"['Varus', 'Hwei', 'Wukong', 'Nautilus', 'Ambessa']","['Jhin', ""K'Sante"", 'Vi', 'Taliyah', 'Alistar']","['Aurora', 'Maokai', 'Shyvana', 'Ahri', 'Rakan']","['Ivern', 'Pantheon', 'Viktor', 'Tahm Kench', 'Poppy']"
LOLTMNT06_107089,15.04,LFL2,Blue,Red,Red,"['Corki', 'Zyra', 'Braum', 'Ashe', 'Sion']","['Rell', 'Smolder', 'Karthus', 'Jayce', 'Sivir']","[""Kog'Maw"", 'Ambessa', 'Taliyah', 'Olaf', 'Irelia']","['Ivern', 'Fiora', 'Orianna', 'Ornn', 'Malphite']"
LOLTMNT06_106074,15.04,NLC,Blue,Red,Red,"['Skarner', ""Kai'Sa"", ""K'Sante"", 'Amumu', 'Aurora']","['Ezreal', 'Ivern', 'Leona', 'Camille', 'Swain']","['Poppy', 'Vi', 'Rumble', 'Gnar', 'Viktor']","['Draven', 'Jayce', 'Maokai', 'Rell', 'Rakan']"
11772-11772_game_4,15.04,LPL,Blue,Red,Red,"['Azir', 'Maokai', 'Corki', 'Karma', 'Ornn']","[""K'Sante"", 'Hwei', 'Pantheon', 'Elise', 'Draven']","['Viego', 'Gnar', 'Akali', 'Caitlyn', 'Ezreal']","['Skarner', 'Rumble', 'Kalista', 'Nautilus', 'Neeko']"
LOLTMNT03_204430,15.04,VCS,Blue,Red,Blue,"['Jayce', 'Ahri', 'Xin Zhao', 'Xayah', 'Pantheon']","['Viego', ""Kai'Sa"", 'Rell', 'Sylas', 'Sion']","['Lee Sin', 'Ashe', 'Viktor', 'Akali', 'Galio']","['Poppy', 'Elise', 'Aurora', 'Lulu', 'Braum']"
LOLTMNT03_204434,15.04,LJL,Blue,Red,Red,"[""K'Sante"", 'Xayah', 'Aurora', 'Viego', 'Poppy']","['Camille', 'Vi', 'Akali', 'Rakan', ""Kai'Sa""]","['Nocturne', 'Tryndamere', 'Ambessa', 'Ashe', 'Kalista']","['Zyra', 'Rumble', 'Karma', 'Alistar', 'Braum']"
LOLTMNT03_205408,15.04,HLL,Blue,Red,Blue,"['Hwei', 'Sejuani', 'Ambessa', 'Ezreal', 'Rakan']","['Xin Zhao', 'Orianna', 'Xayah', 'Jax', 'Nautilus']","[""Kai'Sa"", 'Camille', 'Fiora', 'Renekton', 'Aatrox']","['Rumble', 'Corki', 'Pantheon', 'Swain', 'Ashe']"
LOLTMNT03_204457,15.04,RL,Blue,Red,Blue,"['Pantheon', 'Caitlyn', 'Thresh', 'Gragas', 'Ahri']","['Corki', 'Orianna', 'Elise', 'Volibear', 'Aatrox']","['Aurora', 'Maokai', 'Shyvana', 'Nocturne', ""Kha'Zix""]","['Ivern', 'Viktor', 'Rumble', 'Akali', 'LeBlanc']"
LOLTMNT06_107097,15.04,NLC,Blue,Red,Blue,"['Rumble', 'Xin Zhao', 'Yone', 'Xayah', 'Seraphine']","['Corki', 'Sejuani', 'Gnar', 'Syndra', 'Karma']","['Poppy', 'Vi', 'Ashe', 'Cassiopeia', 'Rell']","['Draven', 'Jayce', 'Twitch', 'Rakan', 'Maokai']"
LOLTMNT06_107098,15.04,LFL2,Blue,Red,Blue,"['Kalista', 'Renekton', 'Azir', 'Skarner', 'Elise']","['Ambessa', 'Lulu', 'Jinx', ""Cho'Gath"", 'Morgana']","[""Kog'Maw"", 'Taliyah', 'Poppy', 'Kayn', 'Kindred']","['Ivern', 'Fiora', 'Garen', 'Pyke', 'Vi']"
LOLTMNT03_204467,15.04,VCS,Blue,Red,Blue,"['Ambessa', 'Azir', 'Vi', 'Ezreal', 'Leona']","[""K'Sante"", 'Aurora', 'Lee Sin', 'Varus', 'Rakan']","['Poppy', 'Elise', 'Xin Zhao', 'Xayah', 'Renata Glasc']","['Kalista', 'Zyra', 'Skarner', ""Kai'Sa"", 'Miss Fortune']"
LOLTMNT03_204478,15.04,HLL,Blue,Red,Red,"['Maokai', 'Jayce', 'Ashe', 'Galio', 'Braum']","['Jinx', 'Jarvan IV', 'Aatrox', 'Sylas', 'Seraphine']","[""Kai'Sa"", 'Camille', 'Fiora', 'Lulu', 'Milio']","['Rumble', 'Corki', ""K'Sante"", 'Viktor', 'Rell']"
LOLTMNT06_107104,15.04,LFL2,Blue,Red,Blue,"['Hwei', 'Lucian', 'Nami', ""K'Sante"", 'Sejuani']","['Amumu', 'Miss Fortune', 'Janna', 'Qiyana', 'Gnar']","['Taliyah', ""Kog'Maw"", 'Kayn', 'Olaf', 'Gwen']","['Ivern', 'Fiora', 'Orianna', 'Garen', 'Vi']"
LOLTMNT03_204484,15.04,VCS,Blue,Red,Blue,"['Nidalee', 'Jayce', 'Ashe', 'Syndra', 'Maokai']","['Lillia', 'Corki', 'Miss Fortune', 'Alistar', 'Jax']","['Poppy', 'Zyra', 'Viego', 'Rell', 'Nautilus']","['Skarner', 'Kalista', 'Nocturne', 'Braum', 'Pantheon']"
LOLTMNT03_205432,15.04,RL,Blue,Red,Red,"['Miss Fortune', 'Shyvana', 'Poppy', 'Ziggs', 'Gnar']","['Jax', 'Sejuani', 'Jinx', 'Mel', 'Bard']","['Ivern', 'Rumble', 'Viego', 'Karma', 'Lulu']","['Aurora', 'Maokai', 'Viktor', 'Galio', 'Amumu']"
LOLTMNT06_106084,15.04,NLC,Blue,Red,Blue,"['Ashe', 'Thresh', 'Volibear', 'Gangplank', 'Xerath']","['Jarvan IV', 'Jinx', 'Aatrox', 'Rell', 'Galio']","['Draven', 'Jayce', 'Twitch', 'Lulu', 'Milio']","['Poppy', 'Vi', 'Maokai', 'Ornn', 'Viktor']"
LOLTMNT06_106085,15.04,LFL2,Blue,Red,Blue,"[""Kog'Maw"", 'Garen', 'Nunu & Willump', 'Seraphine', 'Syndra']","['Wukong', 'Milio', 'Irelia', 'Aphelios', 'Gwen']","['Taliyah', 'Kayn', 'Kindred', 'Caitlyn', 'Vayne']","['Ivern', 'Fiora', 'Orianna', 'Ryze', 'Aurora']"
LOLTMNT03_204501,15.04,HLL,Blue,Red,Blue,"['Varus', 'Rell', 'Ekko', 'Skarner', 'Ornn']","['Azir', 'Sivir', 'Lulu', 'Wukong', 'Yone']","[""Kai'Sa"", 'Camille', 'Fiora', 'Irelia', 'Ivern']","['Rumble', 'Corki', ""K'Sante"", 'Pantheon', 'Gnar']"
LOLTMNT03_204514,15.04,VCS,Blue,Red,Blue,"['Viego', 'Ahri', 'Poppy', 'Tristana', 'Gragas']","['Wukong', 'Draven', 'Viktor', 'Rell', 'Udyr']","['Zyra', 'Nocturne', 'Kalista', 'Renata Glasc', 'Nautilus']","['Skarner', 'Rumble', 'Galio', ""Kai'Sa"", 'Jinx']"
LOLTMNT03_204525,15.04,RL,Blue,Red,Red,"['Yuumi', ""Kha'Zix"", 'Galio', 'Tristana', 'Yone']","['Xin Zhao', 'Karma', 'Camille', 'Xayah', 'Rakan']","['Ivern', 'Rumble', 'Viego', 'Pyke', 'Smolder']","['Aurora', 'Maokai', 'Viktor', 'Gwen', 'Twitch']"
LOLTMNT05_115043,15.03,LEC,Blue,Red,Blue,"['Azir', 'Ivern', ""K'Sante"", 'Leona', 'Varus']","['Ezreal', 'Maokai', 'Rell', 'Smolder', 'Gragas']","['Poppy', 'Vi', 'Taliyah', 'Yone', 'Rumble']","['Skarner', 'Kalista', 'Ambessa', 'Alistar', 'Braum']"
LOLTMNT05_115044,15.03,LEC,Blue,Red,Red,"['Kalista', 'Taliyah', 'Xin Zhao', 'Nautilus', 'Rumble']","['Ambessa', 'Poppy', 'Sejuani', 'Hwei', 'Ashe']","['Draven', 'Zyra', 'Renata Glasc', 'Viktor', 'Corki']","['Skarner', 'Vi', ""Kai'Sa"", 'Braum', 'Elise']"
LOLTMNT05_115046,15.03,LEC,Blue,Red,Red,"['Pantheon', 'Viktor', 'Gnar', 'Zeri', 'Zilean']","['Xayah', 'Rakan', 'Wukong', 'Ornn', 'Aurelion Sol']","['Nocturne', 'Lulu', 'Zyra', 'Ahri', 'Aurora']","['Skarner', 'Draven', 'Vi', 'Renata Glasc', 'Caitlyn']"
LOLTMNT05_116037,15.03,LEC,Blue,Red,Red,"['Zyra', 'Corki', 'Jax', 'Braum', 'Caitlyn']","['Yone', 'Vi', ""Kai'Sa"", 'Sion', 'Pyke']","['Nocturne', 'Lulu', 'Nidalee', 'Jayce', 'Galio']","['Skarner', 'Draven', 'Aurora', 'Sivir', 'Alistar']"
LOLTMNT05_115052,15.03,LEC,Blue,Red,Red,"['Lulu', 'Volibear', 'Miss Fortune', 'Sylas', 'Camille']","['Aurora', 'Jarvan IV', 'Jhin', 'Karma', 'Renekton']","['Draven', 'Senna', 'Blitzcrank', 'Seraphine', 'Gwen']","['Skarner', 'Nocturne', 'Lucian', 'Ahri', 'LeBlanc']"
LOLTMNT03_204638,15.04,PCS,Blue,Red,Blue,"['Rumble', 'Vi', 'Galio', 'Ezreal', 'Leona']","['Ornn', 'Varus', 'Viktor', 'Pantheon', 'Renata Glasc']","['Orianna', 'Aurora', ""K'Sante"", 'Graves', 'Xin Zhao']","['Skarner', 'Kalista', 'Jayce', ""Kai'Sa"", 'Miss Fortune']"
LOLTMNT03_204661,15.04,PCS,Blue,Red,Red,"['Ambessa', ""Kai'Sa"", 'Nautilus', 'Sejuani', 'Yone']","[""K'Sante"", 'Corki', 'Poppy', 'Wukong', 'Swain']","['Skarner', 'Jayce', nan, 'Viego', 'Lee Sin']","['Orianna', 'Kalista', 'Aurora', 'Graves', 'Xin Zhao']"
LOLTMNT03_204670,15.04,VCS,Blue,Red,Blue,"['Zyra', 'Varus', 'Corki', 'Alistar', 'Jax']","['Jayce', 'Nidalee', 'Ashe', 'Rell', 'Udyr']","['Skarner', 'Vi', ""K'Sante"", 'Leona', 'Yone']","['Ambessa', 'Nocturne', 'Rumble', 'Poppy', 'Nautilus']"
LOLTMNT03_205607,15.04,HLL,Blue,Red,Blue,"['Rumble', 'Sejuani', 'Yone', 'Xayah', 'Braum']","[""K'Sante"", 'Skarner', 'Leona', 'Pantheon', 'Ziggs']","['Xin Zhao', 'Ezreal', 'Renekton', 'Viktor', 'Zeri']","['Viego', 'Varus', 'Corki', ""Kai'Sa"", 'Rell']"
LOLTMNT03_204673,15.04,RL,Blue,Red,Blue,"['Maokai', ""K'Sante"", 'Leona', 'Kalista', 'Taliyah']","['Ambessa', 'Zyra', ""Kai'Sa"", 'Alistar', 'Sion']","['Yone', 'Jayce', 'Sejuani', 'Nautilus', 'Smolder']","['Varus', 'Ivern', 'Corki', 'Miss Fortune', 'Ashe']"
LOLTMNT03_205626,15.04,PCS,Blue,Red,Blue,"['Azir', 'Varus', 'Ambessa', 'Xin Zhao', 'Poppy']","['Pantheon', 'Jayce', 'Ezreal', 'Sylas', 'Braum']","['Skarner', 'Zyra', 'Rumble', 'Aurora', 'Akali']","['Kalista', 'Vi', ""K'Sante"", 'Neeko', 'Elise']"
LOLTMNT06_107153,15.04,LFL2,Blue,Red,Blue,"['Skarner', 'Jhin', 'Orianna', 'Bard', 'Ambessa']","['Ivern', 'Ashe', 'Braum', 'Azir', 'Renekton']","['Yone', 'Ezreal', 'Varus', 'Aurora', 'Camille']","['Jayce', 'Vi', 'Corki', 'Rell', 'Rakan']"
LOLTMNT03_204676,15.04,VCS,Blue,Red,Red,"['LeBlanc', 'Aatrox', 'Ezreal', 'Lee Sin', 'Poppy']","['Rumble', 'Pantheon', ""Kai'Sa"", 'Viktor', 'Nautilus']","['Nocturne', 'Vi', 'Kalista', 'Taliyah', 'Galio']","['Skarner', ""K'Sante"", 'Ambessa', 'Xin Zhao', 'Viego']"
LOLTMNT03_204684,15.04,HLL,Blue,Red,Red,"['Varus', 'Poppy', 'Alistar', 'Gragas', 'Hwei']","['Rell', 'Vi', 'Jayce', ""Kai'Sa"", 'Sylas']","['Viego', 'Zyra', 'Nautilus', 'Sivir', 'Caitlyn']","['Ezreal', 'Corki', 'Ambessa', 'Galio', 'Ornn']"
LOLTMNT03_204692,15.04,PCS,Blue,Red,Red,"[""K'Sante"", 'Wukong', ""Kai'Sa"", 'Ahri', 'Elise']","['Corki', 'Viego', 'Gwen', 'Shen', 'Viktor']","['Kalista', 'Vi', 'Rumble', 'Akali', 'Rakan']","['Skarner', 'Zyra', 'Aurora', 'Orianna', 'Rell']"
LOLTMNT06_106169,15.04,NLC,Blue,Red,Blue,"['Ezreal', 'Ivern', ""Cho'Gath"", 'Volibear', 'Rakan']","['Varus', 'Skarner', 'Leona', 'Camille', 'Viktor']","['Rumble', 'Kalista', 'Poppy', 'Gnar', 'Syndra']","['Vi', 'Corki', 'Azir', 'Braum', 'Alistar']"
LOLTMNT03_204695,15.04,RL,Blue,Red,Blue,"['Corki', 'Sejuani', 'Nautilus', 'Aatrox', 'Hwei']","['Rumble', 'Pantheon', 'Rell', 'Jhin', ""Vel'Koz""]","['Ivern', 'Skarner', 'Braum', 'Miss Fortune', 'Ezreal']","['Yone', 'Jayce', 'Varus', 'Yasuo', 'Galio']"
LOLTMNT06_107175,15.04,LFL2,Blue,Red,Red,"['Varus', 'Pantheon', 'Aurora', 'Rakan', 'Rumble']","['Ezreal', 'Leona', 'Zyra', 'Tristana', ""K'Sante""]","['Jayce', 'Vi', 'Akali', 'Smolder', 'Irelia']","['Maokai', 'Corki', 'Yone', 'Rell', 'Nautilus']"
LOLTMNT03_205672,15.04,VCS,Blue,Red,Red,"['Ashe', 'Zyra', 'Jayce', 'LeBlanc', 'Alistar']","['Rumble', 'Vi', 'Syndra', 'Jinx', 'Rell']","['Nocturne', 'Varus', 'Ambessa', 'Rakan', 'Nautilus']","['Aurora', ""K'Sante"", 'Nidalee', 'Galio', 'Mel']"
LOLTMNT03_205689,15.04,HLL,Blue,Red,Blue,"['Xin Zhao', 'Ashe', 'Seraphine', 'Sion', 'Diana']","['Draven', 'Maokai', 'Jax', 'Bard', 'Ryze']","['Viego', 'Nautilus', 'Zyra', 'Blitzcrank', 'Elise']","['Ezreal', 'Corki', 'Ambessa', 'Ornn', 'Gnar']"
LOLTMNT03_205688,15.04,RL,Blue,Red,Blue,"['Skarner', 'Jinx', 'Lulu', 'Aurora', 'Gangplank']","['Renekton', 'Viktor', 'Ivern', 'Ezreal', 'Bard']","['Vi', 'Ziggs', 'Gnar', 'Miss Fortune', 'Ashe']","['Yone', 'Jayce', 'Varus', 'Ornn', 'Orianna']"
LOLTMNT06_106172,15.04,NLC,Blue,Red,Red,"['Vi', 'Xerath', 'Rell', ""Kai'Sa"", 'Zac']","['Corki', 'Syndra', 'Sion', 'Viego', 'Braum']","['Azir', 'Jarvan IV', 'Pantheon', 'Alistar', 'Janna']","['Kalista', 'Rumble', 'Poppy', 'Ashe', 'Ambessa']"
LOLTMNT06_107179,15.04,LFL2,Blue,Red,Blue,"['Rell', 'Xin Zhao', 'Draven', 'Syndra', 'Sion']","['Miss Fortune', 'Nautilus', 'Jarvan IV', 'Viktor', ""Cho'Gath""]","['Jayce', 'Vi', 'Poppy', 'Ahri', 'Taliyah']","['Maokai', 'Corki', 'Yone', 'LeBlanc', 'Hwei']"
LOLTMNT03_204732,15.04,VCS,Blue,Red,Red,"['Kalista', 'Nocturne', 'Orianna', 'Pyke', 'Renekton']","['Caitlyn', 'Viktor', 'Viego', 'Ornn', 'Braum']","['Varus', 'Poppy', 'Ambessa', 'Leona', 'Maokai']","['Aurora', ""K'Sante"", 'Nidalee', 'Nautilus', 'Elise']"
LOLTMNT06_106175,15.04,LFL2,Blue,Red,Red,"['Corki', 'Viego', 'Ahri', 'Blitzcrank', 'Ornn']","['Maokai', 'Caitlyn', 'Taliyah', 'Alistar', 'Gwen']","['Yone', 'Kalista', 'Wukong', 'Poppy', 'Camille']","['Jayce', 'Vi', 'Smolder', 'Pyke', 'Jax']"
LOLTMNT03_204740,15.04,HLL,Blue,Red,Blue,"['Lulu', 'Sivir', 'Wukong', 'Gnar', 'Viktor']","['Zeri', 'Yuumi', 'Ornn', 'Nocturne', 'Lux']","['Ezreal', 'Kindred', 'Ambessa', 'Jarvan IV', 'Ekko']","['Viego', 'Nautilus', 'Corki', 'Camille', ""Cho'Gath""]"
LOLTMNT06_106178,15.04,NLC,Blue,Red,Red,"['Pantheon', 'Ashe', 'Sejuani', ""Vel'Koz"", ""K'Sante""]","['Wukong', 'Orianna', 'Jax', 'Xayah', 'Janna']","['Gragas', 'Jarvan IV', 'Alistar', 'Sivir', 'Milio']","['Kalista', 'Rumble', 'Poppy', 'Ziggs', 'Gangplank']"
LOLTMNT03_205710,15.04,RL,Blue,Red,Blue,"['Ashe', 'Xin Zhao', 'Renata Glasc', 'Akali', 'Aurelion Sol']","['Miss Fortune', 'Wukong', 'Blitzcrank', 'Anivia', 'LeBlanc']","['Yone', 'Jayce', 'Nocturne', 'Ornn', 'Camille']","['Ziggs', 'Vi', 'Varus', 'Gnar', 'Jax']"
LOLTMNT06_106180,15.04,LFL2,Blue,Red,Blue,"['Hwei', 'Kindred', 'Poppy', 'Galio', 'Aphelios']","['Sejuani', 'Akali', ""Kai'Sa"", 'Elise', 'Gangplank']","['Jayce', 'Sylas', 'Vi', 'Pyke', 'Gnar']","['Yone', 'Kalista', 'Sivir', 'Xayah', 'Smolder']"
LOLTMNT03_204771,15.04,RL,Blue,Red,Red,"['Caitlyn', 'Karma', 'Jax', 'Galio', 'Sylas']","['Volibear', 'Sivir', 'Yuumi', 'Kennen', 'Tristana']","['Ziggs', 'Vi', 'Nocturne', 'Ornn', 'Gnar']","['Yone', 'Jayce', 'Varus', 'Viego', 'Yasuo']"
LOLTMNT05_116057,15.03,LEC,Blue,Red,Red,"['Ezreal', 'Vi', 'Leona', 'Ornn', 'Orianna']","['Varus', 'Maokai', 'Taliyah', 'Rell', 'Aatrox']","['Draven', 'Ambessa', ""Kai'Sa"", 'Braum', 'Gnar']","['Kalista', 'Azir', ""K'Sante"", 'Aurora', 'Ahri']"
LOLTMNT05_116059,15.03,LEC,Blue,Red,Red,"['Zyra', ""K'Sante"", 'Corki', 'Tristana', 'Blitzcrank']","['Skarner', 'Yone', 'Rumble', 'Ashe', 'Alistar']","['Draven', 'Ambessa', 'Miss Fortune', 'Braum', 'Rakan']","['Kalista', 'Azir', 'Lulu', 'Smolder', 'Nautilus']"
LOLTMNT05_115078,15.03,LEC,Blue,Red,Blue,"['Viktor', 'Jhin', 'Xin Zhao', 'Rakan', 'Gnar']","['Caitlyn', 'Ryze', 'Pantheon', 'Thresh', 'Urgot']","['Lulu', 'Draven', 'Warwick', 'Neeko', 'Nautilus']","['Azir', 'Kalista', 'Ambessa', 'Karma', 'Braum']"
LOLTMNT03_204882,15.04,PCS,Blue,Red,Blue,"['Corki', 'Zyra', 'Ambessa', 'Miss Fortune', 'Nautilus']","['Jayce', 'Varus', 'Karthus', 'Yone', 'Rakan']","['Tristana', 'Rumble', 'Graves', 'Poppy', 'Renekton']","['Skarner', 'Kalista', ""K'Sante"", 'Leona', 'Rell']"
LOLTMNT03_204891,15.04,PCS,Blue,Red,Blue,"['Ezreal', 'Karma', 'Aurora', 'Pantheon', 'Jax']","[""Kai'Sa"", 'Elise', 'Lee Sin', 'Xerath', 'Urgot']","['Rumble', 'Graves', 'Galio', 'LeBlanc', 'Orianna']","['Skarner', 'Kalista', 'Poppy', ""K'Sante"", 'Nocturne']"
LOLTMNT03_205869,15.04,PCS,Blue,Red,Red,"[""K'Sante"", 'Vi', 'Ahri', ""Kai'Sa"", 'Poppy']","['Ambessa', 'Karma', 'Xin Zhao', 'Corki', 'Nautilus']","['Pantheon', 'Aurora', 'Jayce', 'Ezreal', 'Varus']","['Lee Sin', 'Galio', 'Skarner', 'Kalista', 'Rakan']"
LOLTMNT03_204907,15.04,PCS,Blue,Red,Red,"['Jayce', 'Kalista', 'Neeko', 'Akali', 'Maokai']","['Rumble', 'Ezreal', 'Nocturne', 'Syndra', 'Rell']","['Pantheon', 'Aurora', 'Sejuani', 'Orianna', 'Viktor']","['Lee Sin', 'Skarner', 'Galio', 'Viego', 'Ryze']"
LOLTMNT03_205905,15.04,PCS,Blue,Red,Blue,"['Jayce', 'Nidalee', 'Leona', 'Yone', 'Ezreal']","['Rumble', 'Corki', 'Shen', 'Viego', 'Akali']","['Azir', 'Vi', 'Kalista', 'Pantheon', 'Nocturne']","['Zyra', 'Aurora', 'Skarner', 'Ambessa', ""K'Sante""]"
LOLTMNT03_204946,15.04,PCS,Blue,Red,Red,"[""K'Sante"", 'Pantheon', 'Orianna', ""Kai'Sa"", 'Pyke']","['Varus', 'Vi', 'Gnar', 'Galio', 'Rakan']","['Zyra', 'Ambessa', 'Skarner', 'LeBlanc', 'Taliyah']","['Azir', 'Kalista', 'Aurora', 'Xayah', 'Poppy']"
LOLTMNT06_107202,15.04,TCL,Blue,Red,Blue,"['Varus', 'Sejuani', 'Ambessa', 'Leona', 'Yone']","['Vi', 'Sivir', 'Rumble', 'Ahri', 'Alistar']","['Zyra', 'Kalista', 'Ezreal', 'Poppy', 'Aurora']","['Skarner', 'Maokai', 'Taliyah', 'Sylas', 'Azir']"
LOLTMNT06_106203,15.04,TCL,Blue,Red,Red,"['Nocturne', 'Ashe', 'Aurora', 'Lulu', 'Poppy']","['Kalista', 'Renata Glasc', 'Pantheon', 'Jax', 'Viktor']","['Maokai', 'Taliyah', ""K'Sante"", 'Azir', 'Gragas']","['Skarner', 'Zyra', 'Jayce', 'Braum', 'Neeko']"
LOLTMNT03_205951,15.04,HW,Blue,Red,Red,"['Maokai', 'Leona', ""Kai'Sa"", 'Smolder', ""K'Sante""]","['Jayce', 'Rell', 'Sejuani', 'Miss Fortune', 'Azir']","['Ambessa', 'Rumble', 'Zyra', 'Ashe', 'Renekton']","['Skarner', 'Aurora', 'Corki', 'Syndra', 'Taliyah']"
LOLTMNT06_106207,15.04,TCL,Blue,Red,Red,"['Sejuani', 'Ambessa', 'Xayah', 'Sylas', 'Rakan']","['Nocturne', 'Orianna', 'Warwick', 'Zeri', 'Rell']","['Vi', 'Varus', 'Kalista', 'Corki', 'Ezreal']","['Skarner', ""K'Sante"", 'Jayce', 'Yone', 'Akali']"
LOLTMNT03_205967,15.04,HW,Blue,Red,Red,"['Ezreal', 'Lillia', 'Taliyah', 'Bard', 'Camille']","['Wukong', 'Rakan', 'Viktor', 'Twitch', 'Renekton']","['Ambessa', 'Rumble', 'Zyra', 'Ashe', 'Varus']","['Skarner', 'Aurora', 'Corki', 'Nautilus', 'Alistar']"
LOLTMNT03_205965,15.04,NEXO,Blue,Red,Red,"[""K'Sante"", 'Jhin', 'Wukong', 'Alistar', 'Neeko']","['Ambessa', 'Ashe', 'Lillia', 'Nautilus', 'Sylas']","['Varus', 'Maokai', 'Skarner', 'Braum', 'Tristana']","['Corki', 'Ezreal', 'Aurora', 'Rell', 'Leona']"
LOLTMNT06_107215,15.04,PRM,Blue,Red,Blue,"['Maokai', 'Jinx', 'Rell', 'Corki', 'Sion']","['Ezreal', 'Viktor', 'Skarner', 'Alistar', ""Cho'Gath""]","['Kalista', 'Ambessa', 'Nocturne', 'Leona', 'Gwen']","['Vi', ""K'Sante"", 'Orianna', 'Hwei', 'Xin Zhao']"
LOLTMNT03_205964,15.04,NEXO,Blue,Red,Red,"[""K'Sante"", 'Ezreal', 'Syndra', 'Nautilus', 'Viego']","['Aurora', 'Corki', 'Pantheon', 'Ornn', 'Braum']","['Maokai', 'Varus', 'Zyra', 'Leona', 'Ambessa']","['Hwei', 'Mel', 'Skarner', 'Wukong', 'Rell']"
LOLTMNT03_205991,15.04,HW,Blue,Red,Blue,"['Zyra', 'Yone', 'Nautilus', 'Sivir', 'Aatrox']","['Vi', 'Orianna', 'Ashe', 'Veigar', 'Gragas']","['Aurora', 'Nocturne', 'LeBlanc', 'Lulu', 'Alistar']","['Rumble', 'Skarner', 'Ambessa', 'Corki', 'Jhin']"
LOLTMNT06_107218,15.04,PRM,Blue,Red,Red,"['Azir', ""K'Sante"", 'Ivern', 'Jhin', 'Pantheon']","['Ashe', 'Ambessa', 'Hwei', 'Wukong', 'Rakan']","['Vi', 'Zyra', 'Orianna', 'Braum', 'Poppy']","['Kalista', 'Varus', 'Jayce', 'Leona', 'Nautilus']"
LOLTMNT06_106210,15.04,TCL,Blue,Red,Red,"['Jayce', 'Xin Zhao', 'Ezreal', 'Leona', 'LeBlanc']","['Varus', 'Gragas', 'Darius', 'Alistar', 'Vex']","['Vi', 'Maokai', 'Kalista', 'Nautilus', 'Yone']","['Skarner', ""K'Sante"", 'Rumble', 'Braum', 'Akali']"
LOLTMNT03_206022,15.04,NEXO,Blue,Red,Red,"['Skarner', ""Kai'Sa"", ""K'Sante"", 'Viktor', 'Pantheon']","['Ezreal', 'Wukong', 'Gwen', 'Hwei', 'Braum']","['Gragas', 'Maokai', 'Zyra', 'Swain', 'Rell']","['Ahri', 'Kalista', 'Ambessa', 'Aurora', 'Syndra']"
